DQA;TAO;20160311143000;20160311164500
BSB;GYN;20160712212000;20160712220000
AAL;LGW;20160710182000;20160710190500
DEL;CCU;20160918073000;20160918094500
TSN;CAN;20160714145500;20160714181000
ANF;SCL;20160829235000;20160830014000
DAR;HAH;20161018100000;20161018110000
SJO;TMU;20160630024000;20160630031200
GDL;MEX;20161216064800;20161216081500
PEK;SHA;20160926083000;20160926104000
MEX;GDL;20161208210000;20161208222000
KSC;VIE;20160914050000;20160914060000
CBR;BNE;20160919122500;20160919140500
SJO;TMU;20160630092500;20160630095700
AMS;HAM;20161226203500;20161226214000
DEL;MAA;20170413135500;20170413164500
HKG;HAN;20170210143000;20170210153000
VIE;BSL;20170703082000;20170703095500
SIN;MFM;20170117134000;20170117172500
LYG;CAN;20160910212500;20160910235000
ZKG;ZTB;20161115135500;20161115145000
BGO;FRO;20170423132500;20170423140000
CAI;AHB;20160513171500;20160513210000
BSB;FOR;20161128204500;20161128222300
MCV;DRW;20161108193500;20161108213000
CGB;VCP;20160707160700;20160707191000
POA;NVT;20160606104200;20160606114300
VTZ;DEL;20160407183500;20160407205500
CDG;LHR;20160401121500;20160401123000
TLL;AMS;20160416181000;20160416194000
PQC;SGN;20160424222500;20160424232500
CGH;BSB;20160523132000;20160523150100
ECN;ADA;20160627140000;20160627150000
SPR;TZA;20161101110000;20161101111500
TLV;FCO;20161015055500;20161015084000
KBR;KUL;20161112125000;20161112140000
WMX;DJJ;20161013120500;20161013130500
AMS;MUC;20160424071500;20160424084000
MZV;KCH;20161004131500;20161004145000
DEL;IXR;20161127154500;20161127172500
TFN;GMZ;20161121170000;20161121173000
MXP;BCN;20170624094000;20170624112000
CWB;CGH;20160904171800;20160904181500
WUH;DLC;20160813122500;20160813144000
YUL;YTZ;20160517150000;20160517161000
TFN;VDE;20170104080000;20170104084000
ORK;EDI;20161108065000;20161108083000
DUS;MUC;20170210183000;20170210193500
HKG;NRT;20160814090500;20160814142500
VRN;STN;20170508102500;20170508114000
EOH;ACD;20170103102800;20170103111800
YLW;YYC;20170109103000;20170109123000
IST;KBP;20161217074500;20161217095000
DPS;NRT;20161104005500;20161104085000
POI;CBB;20160905085000;20160905092500
ATH;MXP;20160312132000;20160312145500
GIG;MAD;20160307195000;20160308095000
LYS;BLQ;20160411200000;20160411213000
CPT;JNB;20160326160000;20160326180000
GRU;LHR;20160401161500;20160402072000
NGB;KWE;20160405184500;20160405224000
MAD;FRA;20160430084500;20160430112500
JED;BHH;20160319212000;20160319222000
FAO;DUB;20160513210000;20160513235000
BSL;LHR;20160618180500;20160618184500
CGO;HGH;20160621183000;20160621195000
MEL;CNS;20160510061000;20160510093000
DEL;BDQ;20161111185000;20161111201500
BDO;SRG;20160726120500;20160726131000
IST;ADB;20160904094500;20160904105500
AMS;VIE;20161104174500;20161104194000
FCO;LYS;20160923161500;20160923175000
FLZ;CGK;20170207095000;20170207115500
HYD;DEL;20160618115500;20160618141000
PVG;HKG;20161003091000;20161003113500
GLA;DXB;20161031205000;20161101080500
TSN;ICN;20161127131500;20161127160000
JED;YNB;20161108191500;20161108201500
PMF;TPS;20170529214000;20170529231500
WAW;FRA;20160928074500;20160928094500
TFS;CRL;20170602173000;20170602225500
DUS;MUC;20170210193000;20170210203500
MEL;CNS;20160510182000;20160510214000
PVG;TAO;20161028104000;20161028121000
MEL;SYD;20161024161500;20161024174000
JTR;BLL;20160621185500;20160621225500
FAO;LGW;20160521163500;20160521192500
YVR;YYZ;20161205121500;20161205193500
BKK;HKG;20160701011500;20160701051500
POA;NVT;20160606182200;20160606192000
CTG;BOG;20160707055200;20160707071900
HAK;XMN;20160316125500;20160316144500
TSN;XMN;20160501143000;20160501170500
SDU;SSA;20160523221300;20160523235700
ADL;WYA;20160408162500;20160408171500
HKG;SIN;20160607090500;20160607125500
SOF;IST;20160429132000;20160429144500
GOA;NAP;20161004193000;20161004205000
DEL;NAG;20160510103000;20160510121000
ISG;KIX;20161010104000;20161010125500
DUB;FAO;20160523172000;20160523201500
FCO;BRU;20160807193500;20160807220000
CPV;GRU;20160527025500;20160527070500
YTZ;YOW;20160922111500;20160922121100
ICN;FRA;20170210153000;20170210190000
BOG;UIO;20170712150000;20170712164000
PER;MEL;20160926105000;20160926162500
WAW;CDG;20160903124500;20160903151000
CGK;AMS;20160920223000;20160921081500
SYD;NTL;20160721091000;20160721095500
VVI;LPB;20170126160000;20170126170000
PLS;GDT;20161102080000;20161102083000
AMS;LGW;20160710070500;20160710072000
PHS;DMK;20170303190500;20170303200500
MQL;MEL;20161014115500;20161014125500
MEX;MID;20160618214500;20160618234000
YEG;YVR;20170125095500;20170125103800
MNL;LHR;20170805130000;20170805203500
MEX;VSA;20161113083000;20161113100200
MAA;AMD;20160509051000;20160509074000
PEK;SHA;20160926093000;20160926114000
CJS;MEX;20160926060000;20160926093100
CJS;MEX;20160926181500;20160926214800
NRT;PVG;20160828085500;20160828113000
WUH;CAN;20161004140000;20161004154500
WUH;CAN;20161004201500;20161004220000
AMS;IBZ;20160702120500;20160702143000
LCY;EDI;20160331195000;20160331211000
NCL;LGW;20160401060500;20160401072000
DUB;AMS;20160513073000;20160513100500
NAP;JSI;20160719101000;20160719124500
TTQ;LIO;20160925034500;20160925040500
KCH;MZV;20161005112000;20161005125500
CAN;SYX;20161014135500;20161014152500
AMS;VIE;20161104200000;20161104215000
STN;VLC;20170306070500;20170306103500
MNL;CGY;20160527161000;20160527174500
ICN;HND;20160717205000;20160717230000
UDI;VCP;20160511185500;20160511202000
LEJ;STR;20170728170500;20170728180500
MAA;BOM;20160512191000;20160512211000
CAI;YNB;20160709090000;20160709113000
CJJ;YNJ;20160913182500;20160913195000
DAD;HPH;20161030144000;20161030155500
MAN;PRG;20161017150000;20161017180500
WAW;FRA;20160928170500;20160928190000
YYZ;YUL;20160628135900;20160628152400
MRS;TLS;20161111082500;20161111093000
CCU;BLR;20170308060000;20170308083000
UIH;SGN;20160921131000;20160921142000
DWC;DOH;20161020194500;20161020195000
BSL;LHR;20161206171500;20161206175500
DEL;ALA;20161231122000;20161231164000
CAN;SYX;20161014064500;20161014082000
DUS;MUC;20170210203000;20170210213500
WUH;CAN;20161004225000;20161005004000
HND;GMP;20160910120500;20160910142500
PBH;GAY;20160624141000;20160624151000
CAN;SYX;20161014192500;20161014205500
LHR;MAD;20160328091500;20160328124000
LHR;MAD;20160328113500;20160328150500
URC;SHA;20160311115000;20160311161500
LHR;STR;20160426080500;20160426104000
PTY;CTG;20160420211700;20160420222500
FRA;BLQ;20160509084000;20160509100000
PEK;SHE;20160507164000;20160507180500
BSD;KMG;20160401164000;20160401174500
CGO;HGH;20160621105000;20160621121000
MAA;SIN;20160811012000;20160811082500
LYS;CDG;20161107104500;20161107115500
BRI;LIN;20160706162000;20160706175000
SPR;TZA;20161101120000;20161101122000
SJD;MEX;20160804121700;20160804153800
BRI;LIN;20160706143000;20160706155500
FRA;BUD;20161129082500;20161129095500
BOG;CTG;20160509183000;20160509200200
MDE;BOG;20160530162500;20160530172200
WAW;FRA;20160928201500;20160928221000
KIV;OTP;20170213184500;20170213200000
VRN;KIV;20170609085000;20170609115000
CAN;SYX;20161014114500;20161014132000
IST;LIS;20160704091000;20160704103000
AMS;PEK;20160816145000;20160817061500
BOG;CTG;20160509234000;20160510011200
BOG;CTG;20160509133000;20160509150200
HAJ;STR;20170226175000;20170226185000
BOG;CTG;20160509202000;20160509215200
FRA;OTP;20170228111500;20170228144000
CNF;IPN;20170309130000;20170309135000
BOG;CTG;20160509191500;20160509204700
BOG;CTG;20160509204400;20160509221600
ADL;BNE;20161204142000;20161204161500
YYZ;LHR;20160328230000;20160329105500
JED;KHI;20160513002000;20160513080500
CNX;BKK;20160410122000;20160410133000
BEL;RBR;20160523183500;20160523220500
CJS;MEX;20170126060000;20170126093000
BOG;CTG;20160509090000;20160509103200
BWN;SIN;20160920091500;20160920112000
BOG;CTG;20160509163200;20160509180400
ADA;SAW;20161005073000;20161006000000
CZU;AXM;20161118091100;20161118161500
CAN;SYX;20161014093000;20161014110500
JER;BRS;20160511083000;20160511093000
LHR;BRU;20161119151500;20161119173000
ESB;ECN;20161212083000;20161212094000
VCL;SGN;20161106151000;20161106162500
MEL;ADL;20161126135500;20161126144500
PEK;SWA;20161004074500;20161004110000
MUC;LHR;20161011125000;20161011140000
FRA;BUD;20161129120000;20161129133000
WAW;FRA;20160928065500;20160928084500
CMN;CDG;20161231101500;20161231142000
ACE;TFN;20160901203000;20160901212000
MNL;ILO;20170115091000;20170115103000
CPH;ZRH;20161104195500;20161104214500
RUH;DXB;20161231182000;20161231210500
PEK;KRY;20161026094500;20161026141000
BRE;AMS;20160516061500;20160516071000
HKG;OKJ;20160904110000;20160904154000
DUS;MUC;20170210153000;20170210163500
BOG;CTG;20160509145800;20160509163000
CPH;KEF;20161017140000;20161017151000
TFN;VDE;20170104140000;20170104144000
CCU;HYD;20170106201000;20170106221500
CAN;SYX;20161014203000;20161014220500
FRA;LHR;20160401105500;20160401114000
CTU;WUX;20160402112000;20160402134000
PEK;CSX;20160315204000;20160315231500
MAA;GOI;20160424112500;20160424142000
SGN;VII;20160425115500;20160425134000
ORY;MRS;20160404203500;20160404215000
ICN;PNH;20160327191500;20160327225500
BSB;CGH;20160523081800;20160523100500
FRA;FAO;20160509122500;20160509143000
LIS;PRG;20160502133500;20160502175500
EBB;AMS;20160701233500;20160702065500
VIE;BLQ;20160714174500;20160714190500
JOG;BTH;20160510122000;20160510142000
OLB;FCO;20160620130000;20160620135500
VIE;CGN;20160521085500;20160521102500
NAG;DEL;20160909185000;20160909202500
HKG;OKJ;20160903110000;20160903153500
CAN;SYX;20161014231500;20161015005000
BLR;HYD;20161103191000;20161103201500
KUL;SGN;20160519085500;20160519095500
DME;MCX;20161118141000;20161118164000
ATQ;SXR;20170812131000;20170812140000
SHE;NKG;20160812125500;20160812151000
HYD;VGA;20160929200000;20160929210000
RAJ;BOM;20161207174500;20161207185500
AMS;GYE;20170507100000;20170507170500
LHW;WUH;20161012132500;20161012153000
DMK;CSX;20170106073500;20170106120500
SYD;HBA;20170224140500;20170224160000
CTU;SIN;20161114231000;20161115041000
DUS;MUC;20170210173000;20170210183500
LJU;FRA;20161205164500;20161205180500
DXB;IXE;20160827023000;20160827074000
MUC;OSL;20170203084000;20170203105500
CAI;ELQ;20160823220000;20160824001500
CGH;JOI;20160527081500;20160527091500
LCJ;AMS;20161104112000;20161104131000
SZB;AOR;20160309185000;20160309200000
GLA;STN;20160330105000;20160330122000
LHR;GIB;20160401122000;20160401161000
HAK;HFE;20160316125500;20160316172000
ICN;HRB;20160331122000;20160331133000
DEL;JAI;20160616102000;20160616113000
KZN;SVO;20160612114000;20160612131500
VCE;KIV;20160509221000;20160510010000
BOM;AMD;20160424074500;20160424085000
FOR;GIG;20160518032000;20160518064000
CPH;HEL;20160518204000;20160518231500
ORY;MRS;20161107062000;20161107073500
BOD;NTE;20161216145000;20161216153500
IXU;BLR;20160615131500;20160615162500
KWI;SSH;20160808085000;20160808102500
SVQ;TFN;20161116122500;20161116133500
BRU;LHR;20170117094500;20170117100500
MRS;TLS;20161111203500;20161111214000
CGO;HRB;20160816143500;20160816171500
TFS;LGW;20160627122500;20160627164000
FAO;PIK;20160717074500;20160717105000
NCE;ORY;20161104163000;20161104175500
JNB;ADD;20170209141000;20170209202500
FRA;GVA;20161103090000;20161103101000
CCJ;BAH;20161024113500;20161024132600
SOU;DUB;20170213101000;20170213113000
BHO;DEL;20161102074500;20161102091500
TFN;MAD;20161027071500;20161027110500
NNG;XMN;20160608131500;20160608151500
CGN;EDI;20161127104500;20161127112500
OKA;KMI;20170407162500;20170407174500
KUL;KWL;20170509062500;20170509102500
CDG;LGW;20170704070000;20170704071000
ADD;MQX;20170105122000;20170105134500
FOR;GIG;20160518165500;20160518201000
OOL;MEL;20161021074000;20161021110500
LHR;MAD;20160329091500;20160329124000
KHG;CAN;20160315110500;20160315190500
BOM;BKK;20160905084000;20160905144000
RUH;TIF;20160313102000;20160313115500
XMN;CSX;20160426135000;20160426153500
YMM;YYZ;20160403132000;20160403190400
BHX;TFS;20160720063500;20160720110000
JAI;BOM;20160616084500;20160616103500
MCY;MEL;20160427173000;20160427195500
BRU;LHR;20170117115500;20170117121000
SPR;TZA;20161101140000;20161101141700
TGZ;MEX;20160625091500;20160625110500
FCO;SVQ;20170111063500;20170111092500
APO;AXM;20161024071100;20161024161500
GVA;HAM;20161106165000;20161106182500
DMM;TIF;20161104182000;20161104203000
ALC;EIN;20170203111000;20170203135500
YNB;JED;20160910210000;20160910220000
BOM;BKK;20160905010500;20160905065000
NNG;HGH;20160915194500;20160915221000
SKG;FRA;20161027153000;20161027171000
GDL;MEX;20160828063600;20160828081000
MRS;MAD;20160518110500;20160518124500
WAW;FRA;20160928101500;20160928120500
VCL;SGN;20161106161000;20161106172500
RPR;VTZ;20161028123500;20161028134000
TFN;VDE;20170104165500;20170104173500
SGN;HAN;20160516202500;20160516223000
JER;LGW;20160404134500;20160404144000
TGZ;MEX;20160625123700;20160625142500
DEL;TRV;20160319174500;20160319224000
BLR;DEL;20160618061500;20160618090000
KMG;XIY;20160916141500;20160916162500
DKR;ORY;20170131235500;20170201064000
DMK;SNO;20160629125500;20160629141500
CDG;DXB;20170120095500;20170120193500
NBO;EBB;20170719152500;20170719164000
NBO;EBB;20170719194500;20170719210000
TUU;CAI;20160611081500;20160611081500
CGN;SBZ;20160926093500;20160926130000
LHR;NCE;20161002075000;20161002105500
OLB;FCO;20160620195500;20160620205000
ARN;LUX;20161208143000;20161208171500
MXP;PRG;20170510113000;20170510130000
MUC;LHR;20161011201500;20161011211500
CTA;VRN;20160921083500;20160921102500
MTY;MEX;20160620210900;20160620225500
MAD;LIS;20170510180000;20170510182000
KMG;XIY;20160916114000;20160916135000
CMN;RAI;20161030234000;20161031024500
TFN;MAD;20161027100000;20161027135000
KBP;TLV;20170514095500;20170514131500
KMG;XIY;20160916182500;20160916204000
KRS;BGO;20170104175500;20170104185500
CAN;HFE;20160914171500;20160914192000
HND;GMP;20160910090000;20160910112000
KUL;SIN;20160511083500;20160511095000
PEK;SZX;20160715090000;20160715122500
PEK;SZX;20160715102000;20160715134000
PEK;SZX;20160715130000;20160715162500
PEK;SZX;20160715180000;20160715213000
BCN;PMI;20151016143000;20151016153000
HAM;AGP;20160303200500;20160303232000
CUL;MTY;20160408173500;20160408195500
CUN;FCO;20160410174500;20160411131000
DPS;SYD;20160501010000;20160501100000
TLL;RIX;20160426060000;20160426064500
POA;GRU;20160520180200;20160520194500
TGU;PTY;20161030115500;20161030144800
BNE;SYD;20160608190000;20160608203500
YXX;YUL;20161117091000;20161117182900
BPN;BTH;20161010112000;20161010125000
HYD;BOM;20160622071500;20160622084000
KBP;WAW;20161003200000;20161003203000
SPR;TZA;20161101150000;20161101152000
SUB;MKQ;20161010222500;20161011081000
BRU;LHR;20170117140000;20170117142000
SIN;DEL;20161002083500;20161002113500
COR;AEP;20161105093500;20161105105000
CGK;JED;20161105115000;20161105173000
DJE;NTE;20170219155100;20170219184500
SAW;ORY;20161030103500;20161030132500
SOC;CGK;20161017174000;20161017185500
GDL;MEX;20160828065700;20160828083000
JED;TUU;20170107154500;20170107172000
NNB;IRA;20161231120000;20161231122000
CNF;IPN;20170309210000;20170309214000
LFW;LBV;20160801144000;20160801174000
BCN;MUC;20170624071000;20170624091500
DMK;UTH;20170202151500;20170202162000
BLR;BOM;20160924070000;20160924083500
NGO;PVG;20161105093500;20161105105000
BUD;MUC;20161117062500;20161117074000
FRA;GVA;20161103130500;20161103141500
LGW;CPH;20160513072500;20160513101500
BKI;TWU;20160827155500;20160827164500
CAN;DLC;20161029170500;20161029204500
LGW;BRU;20160331162500;20160331183500
NAO;KMG;20160401130000;20160401143500
RPR;BLR;20160424093500;20160424124000
CFR;LYS;20160424175500;20160424190500
HYD;RPR;20160901073000;20160901085000
XIY;HRB;20160514134500;20160514164000
CPT;HLA;20170704085000;20170704104500
AGP;BIO;20161223163500;20161223180500
YLW;YYC;20170109171500;20170109191500
HYD;BOM;20160622095000;20160622112500
SOF;EIN;20161224135500;20161224155500
YFB;YIO;20160518144500;20160518172500
CAN;DLC;20161029210500;20161030004000
LIS;CPH;20161218091500;20161218135500
FRA;HAJ;20160930100000;20160930105000
OAG;SYD;20160906172500;20160906181500
CGH;GYN;20160807112000;20160807125200
BDJ;KBU;20160511111000;20160511114000
MID;MEX;20160609085000;20160609110000
DOH;DMM;20160703081000;20160703091000
SHE;CTU;20160903121000;20160903160500
ALA;AKX;20160521191500;20160521210000
SFG;PTP;20161226180000;20161226185000
VIE;BSL;20170703174000;20170703191500
TFN;MAD;20161027144000;20161027183000
DLC;WUH;20160831154000;20160831180500
FCO;CDG;20161219201000;20161219222000
JED;SHJ;20150420114000;20150420155500
LCY;EDI;20160331205000;20160331221000
CTU;SZX;20160406105000;20160406130000
SLZ;IMP;20160416052100;20160416061600
MEX;DGO;20161026103500;20161026124500
TUU;MED;20170125101000;20170125112500
DLC;PEK;20160421215000;20160421231000
JIJ;ADD;20170125132500;20170125144000
RUH;SHW;20161104062500;20161104094000
SCL;CDG;20160604133500;20160605082000
CPT;HLA;20170704112000;20170704131500
SPR;TZA;20161101160000;20161101161700
BHX;TFS;20170202070500;20170202113500
MUC;OSL;20170203153000;20170203174500
JAV;JQA;20170209064500;20170209072000
ALG;MRS;20170624143000;20170624170000
KDZ;DWO;20170331154500;20170331161500
LBD;DME;20170413190000;20170413213500
MXP;PRG;20160823092000;20160823105000
AUH;DAC;20170212131500;20170212194000
CGK;DJB;20161202110000;20161202121500
MEL;SYD;20161024181500;20161024194000
FRA;BUD;20161129163000;20161129180000
OVB;SVX;20160825223000;20160825233500
VVI;LPB;20170126173000;20170126183000
ALC;VCE;20161208103000;20161208125000
AGP;AMS;20160606111500;20160606142000
PMC;MHC;20160928124000;20160928132000
SHE;XIY;20161012160500;20161012185500
DKR;ORY;20160619234000;20160620071500
OMS;DME;20160731063000;20160731070500
BRU;LHR;20170117163500;20170117164500
ESB;VAN;20160427090000;20160427103500
HYD;COK;20161008101000;20161008114500
DAD;SGN;20160828102000;20160828113500
OSD;ARN;20161031062000;20161031072500
SOC;BDO;20170108072500;20170108083500
BOM;COK;20161107053000;20161107073000
HIJ;HND;20161115074000;20161115090000
NBO;MBA;20161103101500;20161103111500
TLS;RNS;20161121082000;20161121093000
VIE;DUS;20161027200500;20161027213500
SSH;RUH;20160911181500;20160911203000
GYN;CGB;20170525205800;20170525212700
SGN;HAN;20160516200500;20160516221000
SGN;HAN;20160516213000;20160516233500
SUB;DPS;20160622073000;20160622092500
DAD;SGN;20160828140500;20160828152000
MDC;BPN;20161105154500;20161105172500
SIN;PNH;20160925121000;20160925130500
YUL;YVP;20160510100000;20160510122000
SOU;DUB;20170213185500;20170213201500
LHR;NCE;20161002205000;20161002235000
ALG;CDG;20160721170000;20160721202000
CDG;SCL;20161207233000;20161208095500
SYX;XIY;20160923170500;20160923200500
NAS;ATC;20170112090000;20170112093000
CSX;URC;20161015181000;20161015224500
ACC;ROB;20170104121500;20170104140500
AMS;LTN;20151211125500;20151211130000
SZX;SIN;20160328235000;20160329035000
UBP;BKK;20160411140500;20160411151000
LHR;MAA;20160331130000;20160401033000
LCY;RTM;20160401133000;20160401152000
NKG;CAN;20160315171500;20160315194000
JED;AUH;20170104051500;20170104085500
YVR;YWG;20160701124500;20160701172400
MTY;MEX;20160430111500;20160430125000
TLL;VIE;20160918070000;20160918082000
VCP;IGU;20160530125500;20160530143000
VCP;IGU;20160530212000;20160530230000
WAW;DXB;20161121132500;20161121220500
KWI;BAH;20161107191000;20161107202000
IST;DIY;20160513225500;20160514005000
ATH;JIK;20170208123000;20170208132500
HAN;PQC;20160607152500;20160607173500
PRG;AMS;20160518062000;20160518075000
MDC;LUW;20160919103500;20160919115500
EBG;PEI;20160727091800;20160727165000
CPT;HLA;20170704121500;20170704141000
SPR;TZA;20161101170000;20161101172000
MEX;VSA;20160905162000;20160905175400
ORY;TLS;20160719150000;20160719161000
SGN;HAN;20160516200000;20160516220500
SID;VRN;20161221123000;20161221200500
CWB;GYN;20161202165000;20161202184300
MDC;BPN;20170622154500;20170622172500
HAM;FKB;20161124190500;20161124202000
TAP;MEX;20160930120900;20160930141000
ORY;RUN;20160918212000;20160919101500
OSD;ARN;20161031160500;20161031170500
SYX;URC;20160405085000;20160405161500
AMS;DLM;20160430000100;20160501000100
CUL;MEX;20160430083000;20160430112000
AMS;EDI;20160425122000;20160425124500
MAD;LGW;20160305181500;20160305193500
DJE;CDG;20160726173000;20160726212000
JED;AUH;20170104162000;20170104200000
CGK;DMK;20160511163000;20160511200000
YOW;YYZ;20161224140000;20161224150700
SIN;DEL;20160729090000;20160729121000
SUB;BPN;20160609124500;20160609152000
CCS;MUN;20160714060000;20160714065000
CGN;EDI;20161127102500;20161127110500
SZB;KBR;20170316185500;20170316200000
HYD;RJA;20161003095500;20161003105500
GVA;NCE;20161112150000;20161112160000
VIE;CDG;20161204172000;20161204193000
ORY;MRS;20161107071000;20161107082500
SZX;PEK;20160601145000;20160601181500
MAD;VIE;20161222085000;20161222114500
MUC;KLX;20160715061500;20160715094000
YYC;YMM;20161025224500;20161026002500
AMS;TNG;20160829154500;20160829175500
KCH;MKM;20160517112000;20160517122500
SGN;HAN;20160516160000;20160516180500
HND;KKJ;20161011074000;20161011092000
WAW;FRA;20160928142500;20160928161000
BCN;ALG;20170625125000;20170625131000
GAU;CCU;20160901200500;20160901212000
THD;CXR;20160828103000;20160828121500
KCH;MKM;20160517144500;20160517155000
AGP;TFS;20170712115000;20170712133000
WAW;CDG;20170502193500;20170502220000
KMG;CSX;20160622133000;20160622153000
MAD;SXF;20150923195000;20150923230000
GCI;SOU;20160601203500;20160601211500
SVO;ARN;20160320204000;20160320210500
MAO;PIN;20160330121600;20160330131500
LHR;MAD;20160328104000;20160328141000
NBO;LHR;20160401231500;20160402055500
CTU;SZX;20160406220000;20160407002000
HGH;HRB;20160406120000;20160406145500
ICN;MNL;20161115081500;20161115111500
ICN;MNL;20160618081500;20160618110500
DLC;PEK;20160421145500;20160421162000
ORY;ALG;20161011110500;20161011121000
SGN;VDH;20160727145000;20160727162500
SIN;LHR;20160920122000;20160920185500
FRA;GVA;20161103161000;20161103172000
BIO;BRU;20161115133000;20161115152000
AGA;TLS;20160617053000;20160617114000
YOW;YYZ;20161224180000;20161224190500
WUH;SYX;20160607111500;20160607134000
ORY;ALG;20161011074000;20161011084500
JLR;BOM;20161105122000;20161105142000
VIE;IST;20161019141500;20161019173000
PRG;BGY;20170601154500;20170601171000
ORY;ALG;20161011134500;20161011145000
BFS;PMI;20170729204000;20170730003000
WAW;HAM;20170213085000;20170213104000
YUT;YRT;20160707145500;20160707175500
SAW;ADB;20161026154000;20161026170000
LGW;EDI;20160526082500;20160526095000
ICN;HKG;20161018201500;20161018225500
ICN;MNL;20160618195000;20160618224500
SAW;EDO;20170704070000;20170704080000
STR;ZAG;20170406192500;20170406204000
CCS;PTY;20160509180500;20160509192900
KUL;DMK;20160717184000;20160717195000
CCS;PTY;20160509064400;20160509081200
BOD;LGW;20160930225500;20160930232500
LHR;GLA;20160327204500;20160327220000
MZT;LAP;20160416093500;20160416103500
KET;HEH;20160416111000;20160416120500
XMN;CSX;20160426151000;20160426165500
VIE;KIV;20160410215500;20160411004500
MEX;GDL;20160424170000;20160424182000
KUT;KBP;20161119071500;20161119080500
CAN;HFE;20160914122000;20160914143000
FRA;GVA;20161103215000;20161103230000
DXB;MCT;20160801232000;20160802003000
HKG;IST;20160802224500;20160803045500
DUB;KIR;20160509185000;20160509195500
VCE;LGW;20161226123000;20161226134500
AMS;NCL;20170619100000;20170619101000
GIG;CWB;20160927073000;20160927091700
TFN;LPA;20161226070000;20161226073000
LJU;PRN;20170228114500;20170228130500
MEX;ZIH;20160605165000;20160605175700
DJE;MRS;20170312080000;20170313013200
MNL;CEB;20160513094000;20160513110000
YVR;YYZ;20161121103000;20161121175900
WAW;FRA;20160928190500;20160928205000
VCP;CNF;20160601114500;20160601130000
BOD;LGW;20160930101000;20160930104000
IPN;CNF;20161106073500;20161106082000
VIX;CNF;20160606150200;20160606161500
CGN;ADA;20160713015000;20160713101500
IST;MXP;20161028113000;20161028133000
FRA;BUD;20161129212500;20161129225500
SGN;HAN;20160516100500;20160516121000
HEL;TXL;20161028170000;20161028175500
LHW;TSN;20160714114000;20160714141000
NCE;ORY;20161104183500;20161104200000
MUC;OSL;20170203192000;20170203213500
GIG;VCP;20161129171000;20161129182500
COR;AEP;20161105114000;20161105125500
DME;NSK;20160824221500;20160825060000
SDU;POA;20160606091500;20160606112000
FUE;TFN;20150728203000;20150728212000
CPT;JNB;20160326170000;20160326190000
DEL;VNS;20160414141000;20160414153500
VSA;VER;20160704161200;20160704171100
JNB;WDH;20160328120000;20160328140000
PEK;BHY;20160316174500;20160316225500
DOH;DXB;20160403163500;20160403184500
SXF;LGW;20160416165000;20160416174000
GYN;PMW;20160308202800;20160308223500
CCU;MAA;20160506062500;20160506084000
CWB;LDB;20160517123200;20160517132000
DIY;ESB;20160428212500;20160428225000
EMD;BNE;20161104183500;20161104202500
RIX;HAM;20160330072000;20160330082500
VIE;KBP;20161230095000;20161230124000
CAI;JED;20160722021500;20160722061500
TIJ;MEX;20161210090500;20161210142000
REC;BSB;20160922145000;20160922173000
BWN;KUL;20160824183500;20160824205500
LHR;MUC;20161221070000;20161221095500
MRS;AMS;20170102094000;20170102114000
SAW;KFS;20161119100000;20161119111500
MNL;BCD;20170326173000;20170326184500
IPN;CNF;20161106183500;20161106192000
ICN;MNL;20161115195000;20161115230000
BNE;ROK;20170124055000;20170124072000
TFN;MAD;20161027175500;20161027214500
AUH;KWI;20161208203000;20161208212000
LYC;KRF;20170217062000;20170217065500
BCN;ALG;20170625200500;20170625202500
LJG;KMG;20160618174500;20160618184000
BKK;PVG;20161003020000;20161003074500
NAP;LGW;20160531164500;20160531183000
CGH;POA;20160510084000;20160510102000
SGN;HAN;20160516110000;20160516130500
LKO;DEL;20160925235000;20160926010000
LHR;HAJ;20160328182000;20160328204500
GLA;STN;20160330105500;20160330121500
DAD;SGN;20160828155000;20160828170500
GIG;CGH;20160426115000;20160426125000
HEL;AMS;20160424181000;20160424194500
SGN;TPE;20160514165500;20160514211500
HGN;CNX;20160513120000;20160513123000
PLS;GDT;20161102124000;20161103011000
FOR;LIS;20170101235000;20170102095500
HPH;DAD;20160510114500;20160510125500
MZV;MYY;20161003144000;20161003151500
MTY;MEX;20160701060200;20160701073900
BEG;AUH;20161205115500;20161205202500
SGN;TPE;20170218022500;20170218064500
VIE;KBP;20161230222000;20161231011500
SCL;CCP;20160902154000;20160902165000
CDG;DKR;20160709162500;20160709200500
CDG;VCE;20161001072500;20161001090000
HIJ;HND;20161115115500;20161115131500
LUX;LYS;20161103063000;20161103075000
AMS;NBO;20161011204000;20161012060000
EMD;BNE;20161104103000;20161104122000
CDG;EZE;20161208232000;20161209090500
AHB;CAI;20161008123500;20161008141500
LKO;DEL;20170624085500;20170624101500
DEL;PAT;20170313183500;20170313201000
URC;CSX;20160914085000;20160914125500
MDZ;AEP;20160819105000;20160819122500
CDG;TLS;20161013093500;20161013105500
RKV;EGS;20161205073000;20161205083000
DXB;GYD;20160705115000;20160705144000
RIX;HAM;20160526071500;20160526082000
HPH;DAD;20160730150500;20160730162000
INC;NKG;20160316132500;20160316154500
CDG;LBV;20160404104000;20160404162500
LKO;DEL;20160531181000;20160531191000
MUC;RIX;20160421095500;20160421132500
PQC;SGN;20160628165000;20160628175000
BKK;SGN;20160711193000;20160711210000
MAD;LPA;20160806114000;20160806134000
KWI;IST;20160720025500;20160720064500
